"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lik[174]",-6.5447161764061,0.00151624487323733,0.187309747161084,-7.02194923807932,-6.63165166218222,-6.49873115739863,-6.40682907893054,-6.32609287102622,15260.967392191,1.00020480357227
"log_lik[175]",-5.21803601705679,0.00114426663990349,0.114402929050369,-5.4835500962153,-5.28611910389529,-5.20328975553622,-5.1343682622923,-5.03980063117488,9995.85193213827,1.00004352445509
"log_lik[176]",-6.8644845881716,0.000915452341467101,0.106274736810479,-7.10156996203676,-6.92780618993751,-6.85336750226137,-6.78785854347885,-6.68733884690323,13476.8562676537,1.00014991241452
"log_lik[177]",-8.28223641442617,0.000863060625135821,0.105744053833038,-8.5147724375991,-8.34659607780394,-8.27296995833759,-8.20622512785316,-8.10423688867417,15011.680210775,1.0000968422266
"log_lik[178]",-8.61864404734472,0.000715114418468275,0.0878931277730908,-8.81065270159032,-8.67218530246555,-8.60920008730762,-8.55415076403262,-8.4747610433379,15106.3231246635,1.00024415424594
"log_lik[179]",-8.88968288425464,0.000579165116343772,0.0725789123134221,-9.05629271578282,-8.93258128225857,-8.87935478817461,-8.83591599701027,-8.77905558100569,15704.2108963589,1.00016209399573
"log_lik[180]",-4.11246093142383,0.00956622993013746,0.422849272684547,-5.14099353349541,-4.34552587104731,-4.03970980809785,-3.80444023563497,-3.49993637542977,1953.842469947,1.0012046711767
"log_lik[181]",-5.13608286679531,0.00182548821349538,0.21703590975754,-5.59932725111167,-5.27233149528695,-5.12432941180612,-4.98503597041253,-4.74691915049926,14135.3031152234,0.999892863965384
"log_lik[182]",-5.67769283826938,0.000223294975665944,0.0204514226236012,-5.73334722054301,-5.68443262969839,-5.67313127870414,-5.66486824326793,-5.65226102196637,8388.59340102904,1.00003793799323
"log_lik[183]",-6.61622635977811,0.000272704102194046,0.023876722646687,-6.67846069202687,-6.62357659011543,-6.61032887257444,-6.60140589390991,-6.58840253412502,7665.95185607296,1.00002368416379
"log_lik[184]",-7.47624096961083,0.000509389709799757,0.0570105431717863,-7.62456701587314,-7.5000504244873,-7.4601150926411,-7.43546809885012,-7.41396835521158,12525.931216991,0.999923660158712
"log_lik[185]",-5.25165872160896,0.000536032814450454,0.0653780545224721,-5.40853986768734,-5.28730536762085,-5.2413463813856,-5.20426229980175,-5.15499917071981,14875.8308805912,1.00000413543962
"log_lik[186]",-7.73897151396601,0.00142096179008305,0.184397659838596,-8.14551932031124,-7.85250026247182,-7.72442478244139,-7.60966708760247,-7.41559769082833,16840.152138848,1.0000507375842
"log_lik[187]",-7.74268475427505,0.000872362634425277,0.114169109405681,-7.98918586246491,-7.8145253354722,-7.73412839311701,-7.65999219333838,-7.54669804385754,17127.8604511876,0.999862555844443
"log_lik[188]",-8.72401051916047,0.00143177623675374,0.190416067771617,-9.16123507686057,-8.83276370593109,-8.69851577344197,-8.58655819575177,-8.42671642698256,17687.1103161991,0.999937213078438
"log_lik[189]",-8.57162408042209,0.000385224730321546,0.0376081949567946,-8.6797657329917,-8.58060480685937,-8.55977528679336,-8.54891199824105,-8.53471319322446,9530.96027538205,1.00013778213607
"log_lik[190]",-8.85836273023024,0.000453389977403689,0.0594933917828275,-8.95760844524719,-8.9123219149311,-8.84529017197321,-8.8051236162546,-8.77837414111657,17218.4331026053,0.999961085438315
"log_lik[191]",-6.83689177014048,0.000227018393258239,0.0270332745621626,-6.90872854189622,-6.84725506017742,-6.82952752428543,-6.81893617896224,-6.80487362037872,14179.9669775339,0.999899952592255
"log_lik[192]",-8.80030605902041,0.00101752125713747,0.140264265146199,-9.10773096925122,-8.88558274868749,-8.78815049633298,-8.70161439689942,-8.56022523987996,19002.3406696742,0.999826902191509
"log_lik[193]",-9.01539633249714,0.000375796149849994,0.0456775703459017,-9.12903662048368,-9.03925362016559,-9.00549434000891,-8.98082884123266,-8.95635511741157,14774.1103202192,0.999886291847274
"log_lik[194]",-9.45031103177245,0.000320292775104413,0.033010572636337,-9.53947551170248,-9.45952594777875,-9.44044745198685,-9.43005690922865,-9.41630972044238,10622.1353645765,1.00018854412562
"log_lik[195]",-9.68276651960894,0.000861055744729942,0.110421364463349,-9.93121293821414,-9.74877359451118,-9.66906290937407,-9.60115576186486,-9.5091630159646,16445.371232948,0.999930898109435
"log_lik[196]",-9.89753110335257,0.00060468536505237,0.0780865241959213,-10.122180420667,-9.93507220307206,-9.87638716552647,-9.83765016790668,-9.80851557376783,16676.0530612405,0.999867843176792
"log_lik[197]",-9.19005988883655,0.00346974985506823,0.420475425322285,-10.0787569761823,-9.46003936746643,-9.17226680506915,-8.8961245303118,-8.42665939522247,14685.3703850716,0.999923284479748
"log_lik[198]",-6.9105524035922,0.000320089470135306,0.0378883494378551,-7.0034502075568,-6.93145607850452,-6.90280917626047,-6.88203984842467,-6.85942675258613,14010.9827116824,0.999923227137862
"log_lik[199]",-12.826132498545,0.0027620041464728,0.351131103213978,-13.5463405369521,-13.0527076432422,-12.8140066426871,-12.5853633035803,-12.1712988502087,16161.8082395638,0.999956536940483
"log_lik[200]",-4.20757092709856,0.0013866387061162,0.151551664140231,-4.5315937699603,-4.30070164623048,-4.19379253573629,-4.09975651542171,-3.94614483071405,11945.2372974327,1.00044390013213
"log_lik[201]",-5.22475564578546,0.000962833407605034,0.112665510884134,-5.47135214085654,-5.29606494522726,-5.21432402377401,-5.14262126701898,-5.03782834864496,13692.4032025483,1.00004614788399
"log_lik[202]",-6.69076476827416,0.00331027626732034,0.366765714245722,-7.43198243396788,-6.93625194211285,-6.68283064856569,-6.4408341811704,-5.99207064505365,12275.7767059582,0.999857956105679
"log_lik[203]",-5.96335155779284,0.0018199395652098,0.229509636929422,-6.4316387671878,-6.11476540087492,-5.95573398109724,-5.80068019184774,-5.54026228836205,15903.3244296054,0.99983883729773
"log_lik[204]",-7.04730121841738,0.00131664289565284,0.156006798653299,-7.38838447478739,-7.14456057820618,-7.03490284111322,-6.93561422836039,-6.77985262169143,14039.4808798533,0.999961733193359
"log_lik[205]",-7.25971340186425,0.000877826633924696,0.098473761029271,-7.48180207247225,-7.3195888166315,-7.24835331467217,-7.18762428157402,-7.10311697089548,12584.1400693328,0.999844017098185
"log_lik[206]",-7.77032906483303,0.00123081734256449,0.162522249766035,-8.11440169792297,-7.87537226320779,-7.75810454208591,-7.65435974252863,-7.49102982438442,17435.661832304,0.99982239140311
"log_lik[207]",-7.55417504902632,0.00125239717439161,0.164257553271241,-7.90877456927735,-7.65731913129903,-7.5411948095143,-7.43890013312518,-7.26514350728751,17201.5087478153,0.999817396274073
"log_lik[208]",-7.99926855857645,0.001010305601773,0.136199797816205,-8.29226804183482,-8.08453449820886,-7.99063906161672,-7.90364840145027,-7.75882684276808,18173.8694393615,0.999859447211232
"log_lik[209]",-8.41304849408253,0.000226111558266894,0.0206200717179032,-8.46790322302641,-8.41972121889389,-8.40851284921139,-8.40038294499607,-8.38785849204294,8316.38941445137,1.00037031992098
"log_lik[210]",-8.8534328143429,0.00103597078500096,0.140770201326296,-9.16551309794956,-8.94307960078262,-8.83942665376386,-8.75108587628794,-8.62240918496085,18464.0278707008,0.999796270127744
"log_lik[211]",-8.66988847110072,0.00106187289740867,0.13108762850839,-8.98306813423954,-8.74538333911889,-8.64548139150902,-8.56919964523621,-8.49523119563177,15239.7674850066,0.999997688141848
"log_lik[212]",-7.42083515513216,0.00194795051135774,0.209702263653177,-7.87214218029596,-7.55285868891913,-7.40631832185074,-7.27199723045794,-7.05027121062629,11589.1183672621,0.99983668790204
"log_lik[213]",-7.56041356419548,0.000193515983877606,0.0211386659250482,-7.61517154125528,-7.5685128937358,-7.55545691436783,-7.54665972273736,-7.53334346750508,11932.2258718221,0.9998050721951
"log_lik[214]",-12.4156541561433,0.00229916861358069,0.292476425959271,-13.0208770235418,-12.6042109512967,-12.4058092100824,-12.2159559830638,-11.874187557961,16182.2940942441,0.999969109865901
"log_lik[215]",-9.90095028926888,0.000353822210322388,0.0395710421098677,-9.99398021104996,-9.92402587241069,-9.89437425308643,-9.87170903442086,-9.84315119001778,12507.9113024596,0.999968332649083
"log_lik[216]",-10.1634295679458,0.00039222782611269,0.0509135117466038,-10.2793675064403,-10.1935842055837,-10.1569676113899,-10.1258472231291,-10.0837644779665,16849.5887337151,0.99986742969656
"log_lik[217]",-12.8082163008475,0.00481660566677934,0.607791315353076,-14.0620627952598,-13.202836689303,-12.7896770488379,-12.39014255458,-11.6823290920285,15923.0696893834,0.999913200687356
"log_lik[218]",-10.1646235467537,0.00292797641921857,0.408276393489756,-10.9927449257358,-10.433826456748,-10.1618631820733,-9.88854266012212,-9.38175261443,19443.452793995,0.999845983811106
"log_lik[219]",-10.9669432812732,0.00284726487319812,0.395767374723884,-11.7935482474477,-11.2218681748781,-10.9426871413136,-10.6928352937223,-10.2532509403085,19320.7615062817,0.999796519386968
"log_lik[220]",-8.72154897641755,0.000714774146127538,0.0917031248059487,-8.93853018319583,-8.77583053000234,-8.7067700743332,-8.65210451455757,-8.59399213322877,16460.0290913486,0.999840654658161
"log_lik[221]",-8.93071857599588,0.0004256712097858,0.0330231165466901,-9.01894598959027,-8.93972441446857,-8.9210109735179,-8.91076190701441,-8.89699436038726,6018.49021945565,1.00025951929855
"log_lik[222]",-8.60240329767,0.000581055877713578,0.0721014306861354,-8.76228984856541,-8.64720672777928,-8.59457695033924,-8.5500988357931,-8.4853814999322,15397.562208573,0.999825442985424
"log_lik[223]",-9.40199879539116,0.000289386570672041,0.0350285822735779,-9.48438169377906,-9.4213965407923,-9.39623745283773,-9.37624294905801,-9.35211746023512,14651.7120195044,0.999966156978804
"log_lik[224]",-9.85650060757612,0.000172059244864025,0.0171771885601963,-9.90018624920967,-9.86404559815625,-9.85319185930972,-9.84517824267622,-9.83263119034916,9966.62553060317,1.00007166786009
"log_lik[225]",-10.2164542351192,0.000167699686875399,0.0165969119409549,-10.2587017917861,-10.2235010392946,-10.2134536103446,-10.2055026344217,-10.1932548064351,9794.67603652453,0.99994493560699
"log_lik[226]",-10.4663188645189,0.00024702604117944,0.0298346810563126,-10.539407567783,-10.4820710205291,-10.4599412654918,-10.4444099833176,-10.4260958623379,14586.709098922,1.00002154701358
"log_lik[227]",-5.94153091560396,0.000304301122589684,0.0354517033922779,-6.03483200368254,-5.95610940314149,-5.93150142102852,-5.91680306195539,-5.90067858221534,13572.7267302129,0.99990872985207
"log_lik[228]",-7.00313619804751,0.000248654901837929,0.0285217938773636,-7.07535955161592,-7.01726663191355,-6.996241721353,-6.98260617889927,-6.96665439493653,13157.0832846091,1.00001573390183
"log_lik[229]",-7.92018872732425,0.000197715695381417,0.0216456731512093,-7.97678179222239,-7.92967426255251,-7.91523976489148,-7.9054320990177,-7.89173598738183,11985.6033079415,0.999928512142254
"log_lik[230]",-8.50747695565892,0.000703380628107653,0.0797371693408349,-8.68501179047245,-8.55697459026495,-8.49841208474963,-8.44973044955929,-8.37799192703117,12851.115357402,0.999894998142973
"log_lik[231]",-8.88482308941384,0.000948226161386743,0.127055351771164,-9.15354745404873,-8.9670076506051,-8.87573113839795,-8.79432331053971,-8.66544394907531,17954.034665011,0.999839291695261
"log_lik[232]",-9.02570406468882,0.00118638769416441,0.156322695404375,-9.3496639142766,-9.12702586753724,-9.01658987862567,-8.91393788356132,-8.75168181459475,17361.6422479528,0.999917163407075
"log_lik[233]",-6.38669689046201,0.00137818783629878,0.141964812412453,-6.68662371280714,-6.47857010424506,-6.37829663727488,-6.28680774260179,-6.13298797202843,10610.7138024994,0.999831749394132
"log_lik[234]",-9.7279939710937,0.00199121693320435,0.256124866454781,-10.2598226772337,-9.89617426984856,-9.71569597832155,-9.54758456386211,-9.26574729857952,16544.9834192614,0.999853016430341
"log_lik[235]",-8.85111020114713,0.000276454998360913,0.0329066906420196,-8.93153340256955,-8.8684695085966,-8.84477122759628,-8.82708100665022,-8.80607553910006,14168.3580633583,0.999965294270327
"log_lik[236]",-9.31895467530388,0.000544485160328736,0.0618236678911566,-9.45846305867757,-9.35695365919673,-9.31108407175097,-9.27377378270468,-9.22034161479006,12892.5088831493,0.999916547307229
"log_lik[237]",-9.5756068379432,0.000564878625142987,0.0747220898467702,-9.74016371222771,-9.62176502035492,-9.56812442292786,-9.52096429138277,-9.45313778081873,17497.972787373,0.999849791392473
"log_lik[238]",-9.73076329808405,0.000224737089377522,0.0237991794312541,-9.79280539652096,-9.74088783662032,-9.72469367421663,-9.71453982864129,-9.70055253000377,11214.3592062017,1.00007162777703
"log_lik[239]",-8.02904255670786,0.000515124722611487,0.064275659349657,-8.18069951324514,-8.06539569432856,-8.01913583749685,-7.98249840956126,-7.9321791063059,15569.2715514327,0.999793030373109
"log_lik[240]",-8.88641525863715,0.000822384864832783,0.106516658535024,-9.11807078796757,-8.95276759275607,-8.87788771408838,-8.81093594198401,-8.70326989290004,16775.862199248,0.9998842407731
"log_lik[241]",-9.3430079463583,0.000200311184774894,0.02035190665811,-9.39704645760444,-9.34972215571328,-9.3384797637292,-9.33027935784278,-9.31771671373765,10322.8544734656,1.00017901007324
"log_lik[242]",-9.82999787770415,0.000332392689933336,0.0390441914908396,-9.93361222916984,-9.84457473716951,-9.81785897143737,-9.80406446719129,-9.78840350105187,13797.8030006147,1.00000869996095
"log_lik[243]",-10.0107986578738,0.000599018955181044,0.0728702407279618,-10.1836248672003,-10.0516678125288,-9.99806205515588,-9.95584134217116,-9.91032580995408,14798.5538734037,0.999961663330769
"log_lik[244]",-7.8993746258806,0.000467842514526796,0.0581349905097051,-8.0382429095055,-7.93191368764334,-7.88964631419847,-7.85594218084583,-7.81688266645542,15441.014879928,0.999914567645466
"log_lik[245]",-8.90198868866883,0.000506576234576042,0.0691924295311834,-9.067447618674,-8.93984188959711,-8.88928364369178,-8.8511023227074,-8.80507877762887,18656.3867934502,0.999834671338941
"log_lik[246]",-9.15940836358559,0.000499239871814211,0.0592643966598399,-9.30737007623668,-9.19116603114171,-9.14593078204771,-9.11406145276776,-9.08811827451902,14091.8888445426,0.999906196160084
"log_lik[247]",-9.37140945086669,0.000441481288709895,0.0417388827226707,-9.48258227836726,-9.38755516859282,-9.35849676171411,-9.34329596246779,-9.32743903364037,8938.34340479531,1.00011922971347
"log_lik[248]",-9.96808312682007,0.000919570745228263,0.125100914591947,-10.3003733786875,-10.0370724020489,-9.94486062609967,-9.87342790882489,-9.79155723036732,18507.6243808109,0.999822004479361
"log_lik[249]",-7.07501246504312,0.000964694207732107,0.0962698141261141,-7.28464455079524,-7.13617814845639,-7.06751336331647,-7.00541307439308,-6.910336871543,9958.66044584658,0.999840940992022
"log_lik[250]",-7.83399337635866,0.000146683040284865,0.0141780688274971,-7.86875916803731,-7.84052618150963,-7.83189333705589,-7.82465687285319,-7.81282487535056,9342.74197261839,1.00006089960547
"log_lik[251]",-8.72119444963794,0.000137392244971694,0.0130393776506269,-8.75190318439214,-8.72739171965343,-8.71960527486082,-8.7126847421667,-8.70097383109946,9007.1892449954,0.999941785030961
"log_lik[252]",-9.36161778514987,0.00102034555616169,0.116951348125078,-9.60898047736814,-9.43799439739981,-9.35413945458788,-9.27829882736164,-9.15476952847835,13137.5962262405,0.999880418718555
"log_lik[253]",-9.21320192653096,0.000722738774617826,0.0944009763910714,-9.4186068480148,-9.27234904312973,-9.20392542405638,-9.14324867205611,-9.05810010701484,17060.4413613561,0.999933549080696
"log_lik[254]",-9.11074448804544,0.0063869889617726,0.557024269519764,-10.279731438406,-9.46640348514406,-9.0837832992493,-8.72531590709304,-8.11542886526028,7605.99270186809,1.00068932812254
"log_lik[255]",-7.42751071357546,0.00133955610828191,0.171543538431242,-7.79019535756752,-7.53728933527731,-7.41500505819701,-7.30474794823196,-7.130321723196,16399.3603887704,0.999821904631577
"log_lik[256]",-8.34219626241939,0.000810636058026848,0.101168343649776,-8.56347293037251,-8.40421363523198,-8.334273606352,-8.26998252308504,-8.17229138256343,15575.3367024552,0.999952386736361
"log_lik[257]",-8.80259702160848,0.000309399366742839,0.0347770210272439,-8.89203777135915,-8.81912081195662,-8.79370872922051,-8.77779672098145,-8.75993790204339,12634.1466868867,0.999809184828276
"log_lik[258]",-9.23789386342865,0.000185866972646731,0.016131365957855,-9.27964160175063,-9.24454328223549,-9.23503920753348,-9.22751027775776,-9.21553343647745,7532.47739238627,0.999937368333366
"log_lik[259]",-9.53430799597046,0.000427549836280896,0.0542125343878292,-9.66059965220025,-9.56556081385591,-9.52552209475773,-9.49345139402195,-9.45612915937494,16077.774470233,0.999967078189059
"log_lik[260]",-4.7659941581571,0.000627185386287038,0.0787062817596627,-4.95853035066953,-4.80625508330323,-4.74909408724025,-4.7073937065294,-4.66642967451779,15748.0552883013,0.999947222370179
"log_lik[261]",-6.03026581875553,0.000524885843354594,0.0637430187216299,-6.1856827338462,-6.06496445759583,-6.0177691483947,-5.98236235258819,-5.94686597476721,14748.0816858445,0.999955595119138
"log_lik[262]",-6.9132512277185,0.000550029542264689,0.067138563113062,-7.07845747093322,-6.9487622496475,-6.89884271079298,-6.86138420055683,-6.82948282486139,14899.5122711218,0.999875908974702
"log_lik[263]",-7.36627694724744,0.000645735455999088,0.0666284054694351,-7.54042070067407,-7.39586985507473,-7.34481865637634,-7.31828910950437,-7.29787043452439,10646.5665570923,1.00010113599689
"log_lik[264]",-7.82707114624856,0.00174474689639377,0.227067499455592,-8.32527630422713,-7.96784207633168,-7.8038366814123,-7.66057710483519,-7.45252718305496,16937.335328038,0.999923412414755
"log_lik[265]",-7.36025892071238,0.000235607508853892,0.0264747343042652,-7.42688743012866,-7.37325426279629,-7.3540502729322,-7.34127592004437,-7.32600544122734,12626.5576463621,0.999978166863474
"log_lik[266]",-13.7029070249455,0.00280348504170014,0.357244373594916,-14.4354956264581,-13.9345012626117,-13.6914963707698,-13.4589102463797,-13.0331776500505,16238.0662439787,0.999967841739509
"log_lik[267]",-9.96690826963311,0.000769498207954563,0.0877642976537638,-10.1537461888011,-10.0235228562136,-9.95998152524328,-9.90404091681139,-9.81434126832852,13008.2998106587,0.999907631494781
"log_lik[268]",-10.0424777849144,0.00020588601305195,0.0225997759026442,-10.1003154340843,-10.05250224497,-10.037237353709,-10.0268488613362,-10.012685002617,12049.0991514653,0.99991603147375
"log_lik[269]",-10.3574756274261,0.000749283838599641,0.0996010536615443,-10.568542719362,-10.4218149869615,-10.3502253947804,-10.2855399909796,-10.1848993980232,17669.9424424697,0.999942146128324
"log_lik[270]",-6.70831412907174,0.00215346003504807,0.253415707734769,-7.23141704647153,-6.87125498998177,-6.69917407243063,-6.53570174839708,-6.23589578048101,13848.2032413981,0.999905455434217
"log_lik[271]",-6.89515252454936,0.00077671075361342,0.09738606656407,-7.10527305894266,-6.95667352428156,-6.888744297258,-6.82612904219678,-6.72470075394365,15720.8134385849,0.99987450650344
"log_lik[272]",-7.08964299491104,0.000697970968390881,0.0891472122104317,-7.28271967277181,-7.14454656570744,-7.08321469601134,-7.02570098924814,-6.93650658935267,16313.2621593666,0.99988294509623
"log_lik[273]",-7.5267370985508,0.000226138749816595,0.0253744604252607,-7.59337100487881,-7.53725770223247,-7.52025086283241,-7.50959403907484,-7.49527865557154,12590.5197369611,0.999960001634579
"log_lik[274]",-7.96984725701392,0.000169086005830986,0.01485862426235,-8.00809255896793,-7.97641959634491,-7.96750658732555,-7.96023068569756,-7.94814319630195,7722.2146736043,0.999871364051745
"log_lik[275]",-6.22322151276758,0.000719070882097586,0.0882506096005149,-6.41403467804763,-6.27852609936449,-6.21647131035295,-6.16165203524672,-6.06734539386525,15062.3252810573,0.999970131047518
"log_lik[276]",-7.00367220500042,0.000123002894480146,0.0132727442869384,-7.03497691532665,-7.01035152226111,-7.00192783460449,-6.99488332965958,-6.98271548627946,11643.6942301691,1.00004681328615
"log_lik[277]",-7.66328085593481,0.000929684893128616,0.11982604860608,-7.91510331767554,-7.73981332295952,-7.65823238654255,-7.5792673938281,-7.44580370255487,16612.3444905998,0.999891288449661
"log_lik[278]",-7.8070789633717,0.000176896293919434,0.0185799639032539,-7.85516143429239,-7.81416798171212,-7.80325345854789,-7.79511448691094,-7.7825572593379,11031.9494526685,1.00004805214603
"log_lik[279]",-8.26376189754735,0.000847048700891559,0.111080240731347,-8.50312756306368,-8.33413144688982,-8.25699220594757,-8.18603461157601,-8.06499587490226,17197.1651956951,0.999876419320256
"log_lik[280]",-7.97113688975722,0.00216135031207958,0.267072384607579,-8.50806364092652,-8.14759616819173,-7.965485769417,-7.78918660761435,-7.46359386879237,15268.896174507,0.999812265881962
"log_lik[281]",-6.58952738674943,0.000409761481475294,0.0501506692085695,-6.70346989320105,-6.61908187340292,-6.58358728155666,-6.55390128186851,-6.50801264530988,14979.2890956993,0.999984996327656
"log_lik[282]",-7.5141657907785,0.000108238815082941,0.0113258082846909,-7.53936295841958,-7.52042551464701,-7.51317550011475,-7.50661226386735,-7.49496544705549,10948.9469940267,1.00011403022202
"log_lik[283]",-8.13367711327006,0.000888666110771634,0.114236119382501,-8.37304931005739,-8.20601050297445,-8.12903768663166,-8.05411218580899,-7.92536122752007,16524.5501663319,0.999904153953318
"log_lik[284]",-8.43599719227731,0.000398635077388603,0.0502285684781416,-8.55472049744331,-8.46541685330561,-8.42885663494421,-8.39902285283721,-8.35967807654549,15876.3468836837,0.999841584085369
"log_lik[285]",-8.6910150895135,0.00057952964484677,0.0754042430472545,-8.85754692570666,-8.73810739060087,-8.68471908111855,-8.63740049973804,-8.56001440269228,16929.3489290532,0.999852906571531
"log_lik[286]",-6.31829529551622,0.001292192054937,0.161304693941614,-6.64831319054818,-6.42268991036429,-6.3128461701644,-6.20726780817461,-6.02029804393687,15582.598401086,0.999805765543419
"log_lik[287]",-6.46324830286166,0.000827556703476869,0.102823861028498,-6.68264227366962,-6.52797868611932,-6.45970625370206,-6.39206186784611,-6.27460477319135,15438.044669737,0.99999861768905
"log_lik[288]",-8.76327624398792,0.00116296959699734,0.147309394302036,-9.07043695955194,-8.85827467881748,-8.75627035840292,-8.66024070241482,-8.4930266390018,16044.4252785541,0.999902173153146
"log_lik[289]",-8.15207961487242,0.000502177386574874,0.0632867139849669,-8.29145187489375,-8.19047160561058,-8.14660664081014,-8.10652593770386,-8.04480028044649,15882.2046801494,0.999925706587166
"log_lik[290]",-8.93273660393095,0.000555698269567501,0.0709441511230192,-9.09304447825008,-8.97693671693752,-8.92569633418572,-8.88111878951415,-8.81406866552619,16298.7802474482,0.99983158649709
"log_lik[291]",-9.16607314690636,0.00016065690192879,0.0177607934733552,-9.21217174505488,-9.17342104388792,-9.16261155307107,-9.15453088744254,-9.14137064603912,12221.5405400434,0.999988135735645
"log_lik[292]",-5.42984140829943,0.000485964396269637,0.0579131204969803,-5.55898809743274,-5.46459317327988,-5.42290972459907,-5.38838098968954,-5.33610444042133,14201.8534978017,0.999969298027011
"log_lik[293]",-6.98465684530205,0.000537865399802317,0.0675998718707422,-7.13264813919857,-7.02626488165434,-6.97889905666962,-6.93621207973139,-6.87041242643631,15795.9056287804,0.999879627145263
"log_lik[294]",-7.41258767211534,0.000166262359407424,0.0152088839623979,-7.4510918210627,-7.41898540679667,-7.41019089355852,-7.40289750501684,-7.39077157049551,8367.7137369993,1.00002499513157
"log_lik[295]",-8.14296449657492,0.000353537149192835,0.0439899176127573,-8.24987967923933,-8.16776334134825,-8.13545669109632,-8.11048813643465,-8.07991496535024,15482.3252222152,0.999852827608715
"log_lik[296]",-8.57274179268965,0.000205295672206644,0.0232678910693972,-8.63363993860348,-8.58221164234437,-8.56729246211618,-8.55711562703929,-8.54322325142739,12845.6018080006,0.999973936592477
"log_lik[297]",-6.98097837488891,0.000422102643641646,0.0514468929201059,-7.09453246832213,-7.01192513372334,-6.97669836724083,-6.94426826035958,-6.89342878487441,14855.3250123018,1.000056841903
"log_lik[298]",-7.97812693487989,0.000204981864080351,0.0249268840778342,-8.03836147359824,-7.99190576092849,-7.97400073765813,-7.96003413760377,-7.94127846388654,14787.8525497012,0.999889651729974
"log_lik[299]",-8.45414570557229,0.00070576621079039,0.0899069377458323,-8.64435699689361,-8.51033206049745,-8.44961474986291,-8.39092470863796,-8.29225555186074,16227.9883374996,0.999922448856686
"log_lik[300]",-8.80193902047542,0.000309578159829812,0.0386446081569499,-8.89434335262268,-8.82406758117983,-8.79576333598228,-8.77353418442781,-8.74520744765193,15582.5018559541,0.999853047688949
"log_lik[301]",-9.05391165148018,0.00022216372565804,0.0265093143217861,-9.11987789520003,-9.06799874495142,-9.04863446768587,-9.03448688538982,-9.01738283161526,14238.055762173,0.999792335507551
"log_lik[302]",-5.01541336573399,0.000186512896541273,0.0215293091962748,-5.06813920339915,-5.02620074014717,-5.01141308684903,-5.00041383784162,-4.98505923516299,13324.2403005935,0.999957583559542
"log_lik[303]",-6.18894891569698,0.00041510216134117,0.0512994539326581,-6.30403066800748,-6.21997640762173,-6.18448243644824,-6.15191413029752,-6.10290998607906,15272.6885374542,1.00000688595119
"log_lik[304]",-8.00107760924056,0.000743891685152112,0.0939318986526345,-8.20075339481241,-8.06085033402453,-7.99500002010075,-7.93449726545458,-7.83388061987703,15944.3490358745,0.999890478578758
"log_lik[305]",-8.10969803230429,0.000759913597161885,0.0973156857548711,-8.31552988858652,-8.17093486037589,-8.10493105659689,-8.04121397889093,-7.93489046177884,16399.7513656581,0.999909228212351
"log_lik[306]",-8.38662266120189,0.000235393857465088,0.0282113162108987,-8.45768952215287,-8.40078113996212,-8.38053052575116,-8.36644138218835,-8.34896438813745,14363.373237089,0.999896388015243
"log_lik[307]",-8.69372420898175,0.000542883214225015,0.0704821653343396,-8.85096849298151,-8.73747599611533,-8.68754223411944,-8.64355092898462,-8.57297186774465,16855.6555802899,0.999849549053822
"log_lik[308]",-5.55243415357056,0.000895338212954383,0.111461230883357,-5.78495577112619,-5.62425939376071,-5.54757629870332,-5.47494412984763,-5.35062117977994,15497.9204865982,0.999808231134925
"log_lik[309]",-6.66694019601573,0.000512274753951296,0.0630848219297313,-6.8074801651278,-6.70503414748316,-6.66033116253409,-6.62267881416681,-6.56013015186743,15165.0503380519,0.99998416364867
"log_lik[310]",-8.5407492502602,0.000830735818012699,0.104185073050536,-8.76006693655111,-8.60729314147086,-8.5345326207116,-8.46771021816775,-8.35374879361512,15728.4211445161,0.999902173944573
"log_lik[311]",-8.52910230715025,0.000154737932828816,0.0168695618636643,-8.57235384093177,-8.53638475120531,-8.52600196651804,-8.51804337032316,-8.50552772172917,11885.4060922041,0.999965035591291
"log_lik[312]",-9.06097272844958,0.000191798663217702,0.0229503539035403,-9.1185328527302,-9.07251263573405,-9.05641351072138,-9.04482445665931,-9.02911340490752,14318.1735428896,0.999907118978431
"log_lik[313]",-9.5505185605358,0.000257601068805074,0.0325226080824845,-9.62891084850114,-9.56785022811939,-9.54502613403758,-9.52670681478248,-9.50358135948626,15939.5262798872,0.999940593994456
"log_lik[314]",-4.13390595877904,0.00164339131659024,0.198599897350908,-4.54508202150288,-4.26367535446341,-4.12398292396402,-3.99613868953435,-3.7708563115334,14604.1425552027,0.999821372120911
"log_lik[315]",-4.52899428353938,0.000939940077719819,0.111747512367753,-4.76766315869306,-4.59879870215148,-4.52195269138083,-4.45067336754679,-4.3299454881784,14134.3353977459,0.999935817306326
"log_lik[316]",-10.0871300699125,0.00243576078925247,0.304351418494102,-10.7147111935831,-10.2870335090232,-10.0767287738871,-9.87495403750639,-9.52596682759172,15612.8213582527,0.999862112707818
"log_lik[317]",-7.25625068879019,0.000905750680704439,0.116667796947445,-7.50270552654982,-7.33014685338493,-7.25075593185647,-7.17369853056991,-7.04741033488703,16591.4619741379,0.999880240906046
"log_lik[318]",-7.49840370250077,0.000194782373334036,0.020579681413613,-7.5524224067289,-7.50593283692594,-7.4937689320387,-7.48517937997191,-7.47229462923402,11162.9245210352,1.00003153211444
