ID_focal,biomass,biomass_next,growth,NB1,NB2,NB3,NB4,NB5,NB6,NB7,NB8,sp_NB1,sp_NB2,sp_NB3,sp_NB4,sp_NB5,sp_NB6,sp_NB7,sp_NB8,plot_richness,sp,plotID_1,plotID_2,year,spp,spy
1199,503.4389661,687.7335876,184.2946215,1385.229733,2077.562946,1223.761237,40.45491692,213.3465094,2550.26512,6968.991547,1653.594729,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O11,6,Sapindus mukorossi O11,Sapindus mukorossi 6
1200,150.5915075,177.5679022,26.9763947,1449.788608,757.9104843,4.128052747,292.0453983,1019.919282,4032.127121,787.6324641,723.8604992,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O11,4,Sapindus mukorossi O11,Sapindus mukorossi 4
1200,213.3465094,334.0418849,120.6953755,2077.562946,1223.761237,6.742486153,503.4389661,2326.43866,6968.991547,1653.594729,1532.887887,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O11,6,Sapindus mukorossi O11,Sapindus mukorossi 6
1201,1019.919282,1637.030917,617.111635,757.9104843,4.128052747,1816.343209,150.5915075,1590.24632,787.6324641,723.8604992,540.4524057,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O11,4,Sapindus mukorossi O11,Sapindus mukorossi 4
1201,2326.43866,3334.383006,1007.944346,1223.761237,6.742486153,2347.087524,213.3465094,3520.741653,1653.594729,1532.887887,970.9753401,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O11,6,Sapindus mukorossi O11,Sapindus mukorossi 6
1202,1590.24632,2634.052407,1043.806087,4.128052747,1816.343209,1242.715879,1019.919282,2237.107885,723.8604992,540.4524057,3120.570657,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O11,4,Sapindus mukorossi O11,Sapindus mukorossi 4
1202,3520.741653,9755.31965,6234.577997,6.742486153,2347.087524,2503.251186,2326.43866,3231.839595,1532.887887,970.9753401,5214.722499,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O11,6,Sapindus mukorossi O11,Sapindus mukorossi 6
1203,197.0858516,663.7134807,466.6276291,247.6831648,173.4355494,91.13249779,10.44913352,227.4729066,151.7059384,1.376017582,160.406383,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,1,Sapindus mukorossi O12,Sapindus mukorossi 1
1203,663.7134807,1082.237828,418.5243473,861.0200685,463.8096597,477.6415031,31.78600615,608.7587785,814.7170768,6.040143846,1007.861211,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,2,Sapindus mukorossi O12,Sapindus mukorossi 2
1203,1082.237828,1612.520604,530.282776,1975.918248,850.2498642,784.9033626,67.72586538,910.6943032,1892.812519,12.77116319,1590.160319,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,3,Sapindus mukorossi O12,Sapindus mukorossi 3
1203,1612.520604,3393.730214,1781.20961,4846.412759,1636.403826,1743.68948,55.04070329,1935.231128,4092.211789,24.97471912,3901.786722,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,4,Sapindus mukorossi O12,Sapindus mukorossi 4
1203,2458.874619,3306.163895,847.289276,9646.972599,3870.04945,3538.085208,422.693251,4270.590251,8693.372348,73.37613757,7174.016734,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,6,Sapindus mukorossi O12,Sapindus mukorossi 6
1204,227.4729066,608.7587785,381.2858719,173.4355494,91.13249779,290.6837143,197.0858516,197.0858516,1.376017582,160.406383,21.50027472,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,1,Sapindus mukorossi O12,Sapindus mukorossi 1
1204,608.7587785,910.6943032,301.9355247,463.8096597,477.6415031,674.3174162,663.7134807,1317.169897,6.040143846,1007.861211,101.9027021,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,2,Sapindus mukorossi O12,Sapindus mukorossi 2
1204,910.6943032,1935.231128,1024.536825,850.2498642,784.9033626,1108.353495,1082.237828,2188.770967,12.77116319,1590.160319,208.1226593,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,3,Sapindus mukorossi O12,Sapindus mukorossi 3
1204,1935.231128,3416.192984,1480.961856,1636.403826,1743.68948,2193.243024,1612.520604,3667.559863,24.97471912,3901.786722,391.4555019,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,4,Sapindus mukorossi O12,Sapindus mukorossi 4
1204,3416.192984,4270.590251,854.397267,2273.661935,2130.852094,3175.478058,3393.730214,6706.280407,57.97620747,5315.996676,572.6125166,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,5,Sapindus mukorossi O12,Sapindus mukorossi 5
1204,4270.590251,5605.315123,1334.724872,3870.04945,3538.085208,4277.468189,2458.874619,8064.777416,73.37613757,7174.016734,645.7564513,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,6,Sapindus mukorossi O12,Sapindus mukorossi 6
1205,197.0858516,1317.169897,1120.084045,91.13249779,290.6837143,38.15582088,227.4729066,38.75782857,160.406383,21.50027472,120.7455428,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,1,Sapindus mukorossi O12,Sapindus mukorossi 1
1205,1317.169897,2188.770967,871.60107,477.6415031,674.3174162,83.85107142,608.7587785,121.3188835,1007.861211,101.9027021,545.4705698,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,2,Sapindus mukorossi O12,Sapindus mukorossi 2
1205,2188.770967,3667.559863,1478.788896,784.9033626,1108.353495,160.5353846,910.6943032,136.4837439,1590.160319,208.1226593,1036.069572,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,3,Sapindus mukorossi O12,Sapindus mukorossi 3
1205,3667.559863,6706.280407,3038.720544,1743.68948,2193.243024,284.9646412,1935.231128,240.3300709,3901.786722,391.4555019,1813.866377,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,4,Sapindus mukorossi O12,Sapindus mukorossi 4
1205,6706.280407,8064.777416,1358.497009,2130.852094,3175.478058,397.0477233,3416.192984,342.2342063,5315.996676,572.6125166,3287.813411,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,5,Sapindus mukorossi O12,Sapindus mukorossi 5
1205,8064.777416,11166.47441,3101.696994,3538.085208,4277.468189,463.1560514,4270.590251,495.9661873,7174.016734,645.7564513,4232.068926,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,6,Sapindus mukorossi O12,Sapindus mukorossi 6
1206,38.75782857,121.3188835,82.56105493,290.6837143,38.15582088,28.89636923,197.0858516,111.8444291,21.50027472,120.7455428,83.85107142,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,1,Sapindus mukorossi O12,Sapindus mukorossi 1
1206,121.3188835,136.4837439,15.1648604,674.3174162,83.85107142,227.4729066,1317.169897,774.2162927,101.9027021,545.4705698,480.6601417,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,2,Sapindus mukorossi O12,Sapindus mukorossi 2
1206,136.4837439,240.3300709,103.846327,1108.353495,160.5353846,421.9070576,2188.770967,1284.283077,208.1226593,1036.069572,795.3381626,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,3,Sapindus mukorossi O12,Sapindus mukorossi 3
1206,240.3300709,342.2342063,101.9041354,2193.243024,284.9646412,1324.898529,3667.559863,3109.662134,391.4555019,1813.866377,1674.652815,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,4,Sapindus mukorossi O12,Sapindus mukorossi 4
1206,342.2342063,495.9661873,153.731981,3175.478058,397.0477233,1353.083956,6706.280407,3724.552074,572.6125166,3287.813411,2646.952572,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,5,Sapindus mukorossi O12,Sapindus mukorossi 5
1206,495.9661873,717.4261837,221.4599964,4277.468189,463.1560514,2053.438205,8064.777416,5553.9739,645.7564513,4232.068926,2937.469301,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,6,Sapindus mukorossi O12,Sapindus mukorossi 6
1207,1.376017582,6.040143846,4.664126264,10.44913352,197.0858516,227.4729066,151.7059384,160.406383,80.72636483,131.8110176,255.9392703,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,1,Sapindus mukorossi O12,Sapindus mukorossi 1
1207,6.040143846,12.77116319,6.731019344,31.78600615,663.7134807,608.7587785,814.7170768,1007.861211,365.719673,616.4558769,702.5487103,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,2,Sapindus mukorossi O12,Sapindus mukorossi 2
1207,12.77116319,24.97471912,12.20355593,67.72586538,1082.237828,910.6943032,1892.812519,1590.160319,863.8810384,993.4846944,1351.636271,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,3,Sapindus mukorossi O12,Sapindus mukorossi 3
1207,24.97471912,57.97620747,33.00148835,55.04070329,1612.520604,1935.231128,4092.211789,3901.786722,1678.641116,2514.642031,3728.018635,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,4,Sapindus mukorossi O12,Sapindus mukorossi 4
1207,57.97620747,73.37613757,15.3999301,120.4552891,3393.730214,3416.192984,5747.023433,5315.996676,2326.43866,2890.840938,5568.833457,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,5,Sapindus mukorossi O12,Sapindus mukorossi 5
1208,160.406383,1007.861211,847.454828,197.0858516,227.4729066,197.0858516,1.376017582,21.50027472,131.8110176,255.9392703,370.8367384,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,1,Sapindus mukorossi O12,Sapindus mukorossi 1
1208,1007.861211,1590.160319,582.299108,663.7134807,608.7587785,1317.169897,6.040143846,101.9027021,616.4558769,702.5487103,1126.336325,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,2,Sapindus mukorossi O12,Sapindus mukorossi 2
1208,1590.160319,3901.786722,2311.626403,1082.237828,910.6943032,2188.770967,12.77116319,208.1226593,993.4846944,1351.636271,1470.733459,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,3,Sapindus mukorossi O12,Sapindus mukorossi 3
1208,3901.786722,5315.996676,1414.209954,1612.520604,1935.231128,3667.559863,24.97471912,391.4555019,2514.642031,3728.018635,3133.455772,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,4,Sapindus mukorossi O12,Sapindus mukorossi 4
1208,5315.996676,7174.016734,1858.020058,3393.730214,3416.192984,6706.280407,57.97620747,572.6125166,2890.840938,5568.833457,4437.656703,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,5,Sapindus mukorossi O12,Sapindus mukorossi 5
1208,7174.016734,8432.787585,1258.770851,2458.874619,4270.590251,8064.777416,73.37613757,645.7564513,4263.246474,7833.335558,6771.130969,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,6,Sapindus mukorossi O12,Sapindus mukorossi 6
1209,21.50027472,101.9027021,80.40242738,227.4729066,197.0858516,38.75782857,160.406383,120.7455428,255.9392703,370.8367384,12.90016483,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,1,Sapindus mukorossi O12,Sapindus mukorossi 1
1209,101.9027021,208.1226593,106.2199572,608.7587785,1317.169897,121.3188835,1007.861211,545.4705698,702.5487103,1126.336325,91.06943032,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,2,Sapindus mukorossi O12,Sapindus mukorossi 2
1209,208.1226593,391.4555019,183.3328426,910.6943032,2188.770967,136.4837439,1590.160319,1036.069572,1351.636271,1470.733459,113.8367879,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,3,Sapindus mukorossi O12,Sapindus mukorossi 3
1209,391.4555019,572.6125166,181.1570147,1935.231128,3667.559863,240.3300709,3901.786722,1813.866377,3728.018635,3133.455772,234.3042605,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,4,Sapindus mukorossi O12,Sapindus mukorossi 4
1209,572.6125166,645.7564513,73.1439347,3416.192984,6706.280407,342.2342063,5315.996676,3287.813411,5568.833457,4437.656703,201.1902541,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,5,Sapindus mukorossi O12,Sapindus mukorossi 5
1209,645.7564513,750.1087513,104.3523,4270.590251,8064.777416,495.9661873,7174.016734,4232.068926,7833.335558,6771.130969,316.6273791,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,6,Sapindus mukorossi O12,Sapindus mukorossi 6
1210,120.7455428,545.4705698,424.725027,197.0858516,38.75782857,111.8444291,21.50027472,83.85107142,370.8367384,12.90016483,155.2319835,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,1,Sapindus mukorossi O12,Sapindus mukorossi 1
1210,545.4705698,1036.069572,490.5990022,1317.169897,121.3188835,774.2162927,101.9027021,480.6601417,1126.336325,91.06943032,583.0874505,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,2,Sapindus mukorossi O12,Sapindus mukorossi 2
1210,1036.069572,1813.866377,777.796805,2188.770967,136.4837439,1284.283077,208.1226593,795.3381626,1470.733459,113.8367879,1314.7848,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,3,Sapindus mukorossi O12,Sapindus mukorossi 3
1210,1813.866377,3287.813411,1473.947034,3667.559863,240.3300709,3109.662134,391.4555019,1674.652815,3133.455772,234.3042605,3728.018635,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,4,Sapindus mukorossi O12,Sapindus mukorossi 4
1210,3287.813411,4232.068926,944.255515,6706.280407,342.2342063,3724.552074,572.6125166,2646.952572,4437.656703,201.1902541,5868.800989,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,5,Sapindus mukorossi O12,Sapindus mukorossi 5
1210,4232.068926,4470.681125,238.612199,8064.777416,495.9661873,5553.9739,645.7564513,2937.469301,6771.130969,316.6273791,8804.282231,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,6,Sapindus mukorossi O12,Sapindus mukorossi 6
1211,131.8110176,616.4558769,484.6448593,151.7059384,1.376017582,160.406383,80.72636483,255.9392703,9.173450548,9.173450548,102.1693055,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,1,Sapindus mukorossi O12,Sapindus mukorossi 1
1211,616.4558769,993.4846944,377.0288175,814.7170768,6.040143846,1007.861211,365.719673,702.5487103,53.29201428,29.4840434,647.4019389,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,2,Sapindus mukorossi O12,Sapindus mukorossi 2
1211,993.4846944,2514.642031,1521.157337,1892.812519,12.77116319,1590.160319,863.8810384,1351.636271,139.3217802,70.42056648,1264.474157,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,3,Sapindus mukorossi O12,Sapindus mukorossi 3
1211,2514.642031,2890.840938,376.198907,4092.211789,24.97471912,3901.786722,1678.641116,3728.018635,428.799329,166.2687912,2320.503867,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,4,Sapindus mukorossi O12,Sapindus mukorossi 4
1211,2890.840938,4263.246474,1372.405536,5747.023433,57.97620747,5315.996676,2326.43866,5568.833457,480.9310452,251.0694581,4001.967969,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,5,Sapindus mukorossi O12,Sapindus mukorossi 5
1211,4263.246474,4732.967276,469.720802,8693.372348,73.37613757,7174.016734,3429.049432,7833.335558,730.9613233,399.5467719,5592.027953,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,6,Sapindus mukorossi O12,Sapindus mukorossi 6
1212,255.9392703,702.5487103,446.60944,1.376017582,160.406383,21.50027472,131.8110176,370.8367384,9.173450548,102.1693055,126.134945,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,1,Sapindus mukorossi O12,Sapindus mukorossi 1
1212,702.5487103,1351.636271,649.0875607,6.040143846,1007.861211,101.9027021,616.4558769,1126.336325,29.4840434,647.4019389,449.4990769,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,2,Sapindus mukorossi O12,Sapindus mukorossi 2
1212,1351.636271,3728.018635,2376.382364,12.77116319,1590.160319,208.1226593,993.4846944,1470.733459,70.42056648,1264.474157,1156.542778,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,3,Sapindus mukorossi O12,Sapindus mukorossi 3
1212,3728.018635,5568.833457,1840.814822,24.97471912,3901.786722,391.4555019,2514.642031,3133.455772,166.2687912,2320.503867,2589.022948,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,4,Sapindus mukorossi O12,Sapindus mukorossi 4
1212,5568.833457,7833.335558,2264.502101,57.97620747,5315.996676,572.6125166,2890.840938,4437.656703,251.0694581,4001.967969,3486.620001,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,5,Sapindus mukorossi O12,Sapindus mukorossi 5
1212,7833.335558,10069.24516,2235.909602,73.37613757,7174.016734,645.7564513,4263.246474,6771.130969,399.5467719,5592.027953,6469.329463,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,6,Sapindus mukorossi O12,Sapindus mukorossi 6
1213,370.8367384,1126.336325,755.4995866,160.406383,21.50027472,120.7455428,255.9392703,12.90016483,102.1693055,126.134945,69.71822417,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,1,Sapindus mukorossi O12,Sapindus mukorossi 1
1213,1126.336325,1470.733459,344.397134,1007.861211,101.9027021,545.4705698,702.5487103,91.06943032,647.4019389,449.4990769,255.9392703,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,2,Sapindus mukorossi O12,Sapindus mukorossi 2
1213,1470.733459,3133.455772,1662.722313,1590.160319,208.1226593,1036.069572,1351.636271,113.8367879,1264.474157,1156.542778,340.4210164,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,3,Sapindus mukorossi O12,Sapindus mukorossi 3
1213,3133.455772,4437.656703,1304.200931,3901.786722,391.4555019,1813.866377,3728.018635,234.3042605,2320.503867,2589.022948,530.3974439,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,4,Sapindus mukorossi O12,Sapindus mukorossi 4
1213,4437.656703,6771.130969,2333.474266,5315.996676,572.6125166,3287.813411,5568.833457,201.1902541,4001.967969,3486.620001,785.0782315,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,5,Sapindus mukorossi O12,Sapindus mukorossi 5
1213,6771.130969,8712.427324,1941.296355,7174.016734,645.7564513,4232.068926,7833.335558,316.6273791,5592.027953,6469.329463,758.4035573,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,6,Sapindus mukorossi O12,Sapindus mukorossi 6
1214,12.90016483,91.06943032,78.16926549,21.50027472,120.7455428,83.85107142,370.8367384,155.2319835,126.134945,69.71822417,11.35214505,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,1,Sapindus mukorossi O12,Sapindus mukorossi 1
1214,91.06943032,113.8367879,22.76735758,101.9027021,545.4705698,480.6601417,1126.336325,583.0874505,449.4990769,255.9392703,456.241563,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,2,Sapindus mukorossi O12,Sapindus mukorossi 2
1214,113.8367879,234.3042605,120.4674726,208.1226593,1036.069572,795.3381626,1470.733459,1314.7848,1156.542778,340.4210164,961.5066191,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,3,Sapindus mukorossi O12,Sapindus mukorossi 3
1214,201.1902541,316.6273791,115.437125,572.6125166,3287.813411,2646.952572,4437.656703,5868.800989,3486.620001,785.0782315,3982.403436,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,5,Sapindus mukorossi O12,Sapindus mukorossi 5
1214,316.6273791,383.0832949,66.4559158,645.7564513,4232.068926,2937.469301,6771.130969,8804.282231,6469.329463,758.4035573,5711.728582,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,6,Sapindus mukorossi O12,Sapindus mukorossi 6
1215,9.173450548,29.4840434,20.31059285,80.72636483,131.8110176,255.9392703,9.173450548,102.1693055,30.9603956,3.612046153,376.1688066,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,1,Sapindus mukorossi O12,Sapindus mukorossi 1
1215,29.4840434,70.42056648,40.93652308,365.719673,616.4558769,702.5487103,53.29201428,647.4019389,124.1855868,18.38416824,1247.033134,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,2,Sapindus mukorossi O12,Sapindus mukorossi 2
1215,70.42056648,166.2687912,95.84822472,863.8810384,993.4846944,1351.636271,139.3217802,1264.474157,189.5607555,25.28432307,2207.361538,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,3,Sapindus mukorossi O12,Sapindus mukorossi 3
1215,166.2687912,251.0694581,84.8006669,1678.641116,2514.642031,3728.018635,428.799329,2320.503867,400.4985174,48.37561813,4479.223901,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,4,Sapindus mukorossi O12,Sapindus mukorossi 4
1215,251.0694581,399.5467719,148.4773138,2326.43866,2890.840938,5568.833457,480.9310452,4001.967969,412.7708742,58.05074175,5646.900954,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,5,Sapindus mukorossi O12,Sapindus mukorossi 5
1215,399.5467719,591.0912861,191.5445142,3429.049432,4263.246474,7833.335558,730.9613233,5592.027953,596.2449019,99.41727032,8047.226025,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,6,Sapindus mukorossi O12,Sapindus mukorossi 6
1216,102.1693055,647.4019389,545.2326334,131.8110176,255.9392703,370.8367384,9.173450548,126.134945,3.612046153,376.1688066,134.5343857,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,1,Sapindus mukorossi O12,Sapindus mukorossi 1
1216,647.4019389,1264.474157,617.0722181,616.4558769,702.5487103,1126.336325,29.4840434,449.4990769,18.38416824,1247.033134,445.0040861,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,2,Sapindus mukorossi O12,Sapindus mukorossi 2
1216,1264.474157,2320.503867,1056.02971,993.4846944,1351.636271,1470.733459,70.42056648,1156.542778,25.28432307,2207.361538,1393.160468,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,3,Sapindus mukorossi O12,Sapindus mukorossi 3
1216,2320.503867,4001.967969,1681.464102,2514.642031,3728.018635,3133.455772,166.2687912,2589.022948,48.37561813,4479.223901,2024.483785,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,4,Sapindus mukorossi O12,Sapindus mukorossi 4
1216,4001.967969,5592.027953,1590.059984,2890.840938,5568.833457,4437.656703,251.0694581,3486.620001,58.05074175,5646.900954,2923.08275,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,5,Sapindus mukorossi O12,Sapindus mukorossi 5
1216,5592.027953,6985.760328,1393.732375,4263.246474,7833.335558,6771.130969,399.5467719,6469.329463,99.41727032,8047.226025,4233.535961,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,6,Sapindus mukorossi O12,Sapindus mukorossi 6
1217,126.134945,449.4990769,323.3641319,255.9392703,370.8367384,12.90016483,102.1693055,69.71822417,376.1688066,134.5343857,449.4990769,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,1,Sapindus mukorossi O12,Sapindus mukorossi 1
1217,449.4990769,1156.542778,707.0437011,702.5487103,1126.336325,91.06943032,647.4019389,255.9392703,1247.033134,445.0040861,1515.13296,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,2,Sapindus mukorossi O12,Sapindus mukorossi 2
1217,1156.542778,2589.022948,1432.48017,1351.636271,1470.733459,113.8367879,1264.474157,340.4210164,2207.361538,1393.160468,1741.522253,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,3,Sapindus mukorossi O12,Sapindus mukorossi 3
1217,2589.022948,3486.620001,897.597053,3728.018635,3133.455772,234.3042605,2320.503867,530.3974439,4479.223901,2024.483785,4297.646914,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,4,Sapindus mukorossi O12,Sapindus mukorossi 4
1217,3486.620001,6469.329463,2982.709462,5568.833457,4437.656703,201.1902541,4001.967969,785.0782315,5646.900954,2923.08275,5080.562218,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,5,Sapindus mukorossi O12,Sapindus mukorossi 5
1217,6469.329463,7936.468076,1467.138613,7833.335558,6771.130969,316.6273791,5592.027953,758.4035573,8047.226025,4233.535961,8527.410294,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,6,Sapindus mukorossi O12,Sapindus mukorossi 6
1218,69.71822417,255.9392703,186.2210461,370.8367384,12.90016483,155.2319835,126.134945,11.35214505,134.5343857,449.4990769,113.7794538,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,1,Sapindus mukorossi O12,Sapindus mukorossi 1
1218,255.9392703,340.4210164,84.4817461,1126.336325,91.06943032,583.0874505,449.4990769,456.241563,445.0040861,1515.13296,441.1856373,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,2,Sapindus mukorossi O12,Sapindus mukorossi 2
1218,340.4210164,530.3974439,189.9764275,1470.733459,113.8367879,1314.7848,1156.542778,961.5066191,1393.160468,1741.522253,1068.26265,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,3,Sapindus mukorossi O12,Sapindus mukorossi 3
1218,530.3974439,785.0782315,254.6807876,3133.455772,234.3042605,3728.018635,2589.022948,2684.266299,2024.483785,4297.646914,1910.772415,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,4,Sapindus mukorossi O12,Sapindus mukorossi 4
1218,758.4035573,833.2460136,74.8424563,6771.130969,316.6273791,8804.282231,6469.329463,5711.728582,4233.535961,8527.410294,4160.858583,7,7,7,7,7,7,7,7,1,Sapindus mukorossi,A,O12,6,Sapindus mukorossi O12,Sapindus mukorossi 6
1219,23.01530778,135.5842667,112.5689589,0.388772091,8.762922928,43.80165557,1.994283016,1.762433479,1.127203444,29.74082933,1.170557423,2,6,2,6,2,6,6,6,2,Castanopsis sclerophylla,A,O25,1,Castanopsis sclerophylla O25,Castanopsis sclerophylla 1
1219,435.8955448,1224.16556,788.2700152,29.56611751,79.87428636,0.794822941,225.0672214,14.69558504,40.18913818,123.249942,73.15983892,2,6,2,6,2,6,6,6,2,Castanopsis sclerophylla,A,O25,3,Castanopsis sclerophylla O25,Castanopsis sclerophylla 3
1219,1224.16556,1889.412923,665.247363,75.52761803,213.9925288,6.349944151,520.7896682,83.97477163,109.6313734,327.8644633,199.2758853,2,6,2,6,2,6,6,6,2,Castanopsis sclerophylla,A,O25,4,Castanopsis sclerophylla O25,Castanopsis sclerophylla 4
1219,1889.412923,2456.067684,566.654761,259.3644408,418.169446,8.207410808,870.7849828,313.8940462,208.5055409,529.6589438,434.5694432,2,6,2,6,2,6,6,6,2,Castanopsis sclerophylla,A,O25,5,Castanopsis sclerophylla O25,Castanopsis sclerophylla 5
1219,2456.067684,5222.027762,2765.960078,394.1652237,572.1824228,0,1234.485574,327.0512817,294.9046011,598.1663589,483.6000834,2,6,2,6,2,6,6,6,2,Castanopsis sclerophylla,A,O25,6,Castanopsis sclerophylla O25,Castanopsis sclerophylla 6
1220,1.762433479,8.747372045,6.984938566,8.762922928,43.80165557,1.896736565,23.01530778,2.159844949,29.74082933,1.170557423,12.19330649,6,2,6,2,2,6,6,6,2,Castanopsis sclerophylla,A,O25,1,Castanopsis sclerophylla O25,Castanopsis sclerophylla 1
