"","ID_focal","biomass","biomass_next","growth","NB1","NB2","NB3","NB4","NB5","NB6","NB7","NB8","sp_NB1","sp_NB2","sp_NB3","sp_NB4","sp_NB5","sp_NB6","sp_NB7","sp_NB8","plot_richness","sp","plotID_1","plotID_2","year","spp","spy"
"3486",1620,1.724106048,1.970406912,0.246300864,1.161132645,0.126292025,0,1.339575107,0.505403718,8.737829457,0.294053072,0.311724531,"8","6","7","4","2","6","4","5",8,"Schima superba","A","S14",1,"Schima superba S14","Schima superba 1"
"3487",1620,1.970406912,5.711101285,3.740694373,44.33415553,2.104867078,0,1.796990998,0.933053018,10.31384868,0.36756634,0.138544236,"8","6","7","4","2","6","4","5",8,"Schima superba","A","S14",2,"Schima superba S14","Schima superba 2"
"3488",1621,0.505403718,0.933053018,0.4276493,0.126292025,0,7.740884298,1.724106048,0.435424742,0.294053072,0.311724531,6.614937491,"6","7","8","8","3","4","5","8",8,"Cyclobalanopsis glauca","A","S14",1,"Cyclobalanopsis glauca S14","Cyclobalanopsis glauca 1"
"3489",1623,8.004778081,28.98873205,20.983953969,31.36094866,6.503882191,0,0.445320759,404.0873551,0.66303313,0.084194683,4.976282763,"2","4","3","7","8","6","6","2",8,"Koelreuteria bipinnata","A","S14",2,"Koelreuteria bipinnata S14","Koelreuteria bipinnata 2"
"3490",1624,152.002819,404.0873551,252.0845361,2.348340509,0,0.223210158,8.601052367,14.70512762,0.378876074,0.64147395,6.534512719,"4","3","5","4","6","6","2","4",8,"Schima superba","A","S14",1,"Schima superba S14","Schima superba 1"
"3491",1624,404.0873551,1818.927483,1414.8401279,6.503882191,0,6.234490621,8.004778081,7.57752148,0.084194683,4.976282763,11.90914943,"4","3","5","4","6","6","2","4",8,"Schima superba","A","S14",2,"Schima superba S14","Schima superba 2"
"3492",1624,7071.528714,11898.50886,4826.980146,40.72226645,0,785.5458183,0,141.081347,0.734072393,171.7227924,61.16303905,"4","3","5","4","6","6","2","4",8,"Schima superba","A","S14",4,"Schima superba S14","Schima superba 4"
"3493",1624,11898.50886,20286.92582,8388.41696,10.0059726,0,1067.367885,0,123.476765,2.367975463,432.3091654,52.03105753,"4","3","5","4","6","6","2","4",8,"Schima superba","A","S14",5,"Schima superba S14","Schima superba 5"
"3494",1628,8.737829457,10.31384868,1.576019223,0.61567362,1.339575107,1.724106048,0.193522107,0.294053072,52.91949993,0.388772091,27.2338384,"6","4","8","8","4","8","2","8",8,"Quercus fabri","A","S14",1,"Quercus fabri S14","Quercus fabri 1"
"3495",1628,10.31384868,43.57074851,33.25689983,0.66303313,1.796990998,1.970406912,8.836043497,0.36756634,240.4732097,0.738666973,268.0171233,"6","4","8","8","4","8","2","8",8,"Quercus fabri","A","S14",2,"Quercus fabri S14","Quercus fabri 2"
"3496",1632,2.367975463,2.76263804,0.394662577,1.922654704,0,11898.50886,5.304265036,432.3091654,13.80415812,148.502103,538.4644648,"7","4","8","6","2","4","7","6",8,"Quercus fabri","A","S14",5,"Quercus fabri S14","Quercus fabri 5"
"3497",1636,4003.449014,5827.478443,1824.029429,4.99890223,375.4394858,72.07064875,23.54230995,33.58990865,24.19544706,6.511579093,1.939933464,"4","8","6","2","2","6","5","4",8,"Schima superba","A","S14",4,"Schima superba S14","Schima superba 4"
"3498",1636,5827.478443,11943.63634,6116.157897,5.176559295,720.5729698,104.4803396,58.40220743,88.46724913,0.757752148,3.582907882,0.392070763,"4","8","6","2","2","6","5","4",8,"Schima superba","A","S14",5,"Schima superba S14","Schima superba 5"
"3499",1636,11943.63634,15892.02667,3948.39033,5.881061448,2492.767063,129.3684195,117.3486958,246.9042953,14.64461269,8.014399209,0,"4","8","6","2","2","6","5","4",8,"Schima superba","A","S14",6,"Schima superba S14","Schima superba 6"
"3500",1637,246.9042953,365.0137964,118.1095011,2492.767063,129.3684195,0.969966732,11943.63634,17032.78616,8.014399209,0,0,"8","6","4","8","8","5","4","3",8,"Cyclobalanopsis glauca","A","S14",6,"Cyclobalanopsis glauca S14","Cyclobalanopsis glauca 6"
"3501",1642,10.95630438,43.73686022,32.78055584,6.34617424,0.378876074,0.64147395,7.774028101,3.749294483,0.178913702,2.124344952,22.43175694,"6","6","2","4","6","6","5","4",8,"Rhus chinensis","A","S14",1,"Rhus chinensis S14","Rhus chinensis 1"
"3502",1642,43.73686022,112.8994152,69.16255498,0.66303313,0.084194683,4.976282763,8.886937298,19.18060125,3.420409002,34.1453815,39.68695459,"6","6","2","4","6","6","5","4",8,"Rhus chinensis","A","S14",2,"Rhus chinensis S14","Rhus chinensis 2"
"3503",1645,3.582907882,8.014399209,4.431491327,58.40220743,5827.478443,88.46724913,0.757752148,0.392070763,0,0,3.110176727,"2","8","2","6","4","3","5","2",8,"Lithocarpus glaber","A","S14",5,"Lithocarpus glaber S14","Lithocarpus glaber 5"
"3504",1649,304.3816865,499.2787906,194.8971041,0,0,23.4670688,0,24.51380821,0.497274847,5093.222581,577.3292253,"5","1","4","1","6","6","8","5",8,"Lithocarpus glaber","A","S14",4,"Lithocarpus glaber S14","Lithocarpus glaber 4"
"3505",1649,499.2787906,924.1073723,424.8285817,0,0,13.80415812,0,27.37905852,1.973312886,10329.0858,598.958482,"5","1","4","1","6","6","8","5",8,"Lithocarpus glaber","A","S14",5,"Lithocarpus glaber S14","Lithocarpus glaber 5"
"3506",1650,0.178913702,3.420409002,3.2414953,0,7.774028101,10.95630438,1.508592792,2.124344952,83.56636459,1.262291928,102.830218,"1","4","7","5","5","8","5","7",8,"Quercus fabri","A","S14",1,"Quercus fabri S14","Quercus fabri 1"
"3507",1650,3.420409002,8.122155837,4.701746835,0,8.886937298,43.73686022,7.412116627,34.1453815,344.8212097,6.927211801,271.4336053,"1","4","7","5","5","8","5","7",8,"Quercus fabri","A","S14",2,"Quercus fabri S14","Quercus fabri 2"
"3508",1650,8.122155837,24.51380821,16.391652373,0,20.58371507,112.8994152,78.81627649,140.864852,1636.82318,81.27928513,821.0866559,"1","4","7","5","5","8","5","7",8,"Quercus fabri","A","S14",3,"Quercus fabri S14","Quercus fabri 3"
"3509",1650,24.51380821,27.37905852,2.86525031,0,23.4670688,166.6175571,304.3816865,755.1007224,5093.222581,577.3292253,1415.245275,"1","4","7","5","5","8","5","7",8,"Quercus fabri","A","S14",4,"Quercus fabri S14","Quercus fabri 4"
"3510",1650,27.37905852,35.99322703,8.61416851,0,13.80415812,148.502103,499.2787906,1718.857723,10329.0858,598.958482,1209.522989,"1","4","7","5","5","8","5","7",8,"Quercus fabri","A","S14",5,"Quercus fabri S14","Quercus fabri 5"
"3511",1651,2.124344952,34.1453815,32.021036548,7.774028101,10.95630438,3.749294483,0.178913702,22.43175694,1.262291928,102.830218,3.025746424,"4","7","6","6","4","5","7","6",8,"Lithocarpus glaber","A","S14",1,"Lithocarpus glaber S14","Lithocarpus glaber 1"
"3512",1651,34.1453815,140.864852,106.7194705,8.886937298,43.73686022,19.18060125,3.420409002,39.68695459,6.927211801,271.4336053,17.04942333,"4","7","6","6","4","5","7","6",8,"Lithocarpus glaber","A","S14",2,"Lithocarpus glaber S14","Lithocarpus glaber 2"
"3513",1651,140.864852,755.1007224,614.2358704,20.58371507,112.8994152,93.52713752,8.122155837,95.27319545,81.27928513,821.0866559,75.27793996,"4","7","6","6","4","5","7","6",8,"Lithocarpus glaber","A","S14",3,"Lithocarpus glaber S14","Lithocarpus glaber 3"
"3514",1651,755.1007224,1718.857723,963.7570006,23.4670688,166.6175571,268.4823735,24.51380821,125.7893698,577.3292253,1415.245275,102.29654,"4","7","6","6","4","5","7","6",8,"Lithocarpus glaber","A","S14",4,"Lithocarpus glaber S14","Lithocarpus glaber 4"
"3515",1651,2874.77125,5466.003062,2591.231812,0,161.8422871,1071.010964,35.99322703,56.73386465,1389.537112,1647.620539,191.4508162,"4","7","6","6","4","5","7","6",8,"Lithocarpus glaber","A","S14",6,"Lithocarpus glaber S14","Lithocarpus glaber 6"
"3516",1656,1.382300768,3.110176727,1.727875959,6.511579093,1.939933464,0,0,13.58974442,29.55233377,3087.55726,9569.764975,"5","4","3","5","4","6","8","8",8,"Cyclobalanopsis glauca","A","S14",4,"Cyclobalanopsis glauca S14","Cyclobalanopsis glauca 4"
"3517",1656,3.110176727,3.386636881,0.276460154,3.582907882,0.392070763,0,0,0,19.10166873,3762.421627,12875.60308,"5","4","3","5","4","6","8","8",8,"Cyclobalanopsis glauca","A","S14",5,"Cyclobalanopsis glauca S14","Cyclobalanopsis glauca 5"
"3518",1658,13.4711493,114.0574848,100.5863355,0,0.086393798,1.030246041,2.940530724,10.31384868,738.9025921,26.13412389,0,"3","2","2","4","6","8","2","2",8,"Quercus fabri","A","S14",2,"Quercus fabri S14","Quercus fabri 2"
"3519",1658,114.0574848,346.8294728,232.771988,0,0,43.54247418,9.593481486,35.6564483,3398.534092,222.7340104,0,"3","2","2","4","6","8","2","2",8,"Quercus fabri","A","S14",3,"Quercus fabri S14","Quercus fabri 3"
"3520",1658,346.8294728,568.314111,221.4846382,0,0,220.8711441,13.58974442,68.67128842,9569.764975,601.8191967,0,"3","2","2","4","6","8","2","2",8,"Quercus fabri","A","S14",4,"Quercus fabri S14","Quercus fabri 4"
"3521",1658,568.314111,920.7043795,352.3902685,0,0,508.6866825,0,110.8212517,12875.60308,1404.576868,0,"3","2","2","4","6","8","2","2",8,"Quercus fabri","A","S14",5,"Quercus fabri S14","Quercus fabri 5"
"3522",1659,83.56636459,344.8212097,261.25484511,0,1.508592792,0.178913702,0.852471167,1.262291928,4.137084826,0,0.207816354,"1","5","6","6","5","5","7","5",8,"Schima superba","A","S14",1,"Schima superba S14","Schima superba 1"
"3523",1659,5093.222581,10329.0858,5235.863219,0,304.3816865,24.51380821,0.497274847,577.3292253,492.6017281,0,0.19242255,"1","5","6","6","5","5","7","5",8,"Schima superba","A","S14",4,"Schima superba S14","Schima superba 4"
"3524",1659,10329.0858,14821.37441,4492.28861,0,499.2787906,27.37905852,1.973312886,598.958482,717.0746591,0,2.355252012,"1","5","6","6","5","5","7","5",8,"Schima superba","A","S14",5,"Schima superba S14","Schima superba 5"
"3525",1660,1.262291928,6.927211801,5.664919873,1.508592792,0.178913702,2.124344952,83.56636459,102.830218,0,0.207816354,7.740884298,"5","6","5","8","7","7","5","3",8,"Lithocarpus glaber","A","S14",1,"Lithocarpus glaber S14","Lithocarpus glaber 1"
"3526",1660,6.927211801,81.27928513,74.352073329,7.412116627,3.420409002,34.1453815,344.8212097,271.4336053,0,0.15393804,16.56593222,"5","6","5","8","7","7","5","3",8,"Lithocarpus glaber","A","S14",2,"Lithocarpus glaber S14","Lithocarpus glaber 2"
"3527",1660,81.27928513,577.3292253,496.04994017,78.81627649,8.122155837,140.864852,1636.82318,821.0866559,0,0.246300864,75.43843607,"5","6","5","8","7","7","5","3",8,"Lithocarpus glaber","A","S14",3,"Lithocarpus glaber S14","Lithocarpus glaber 3"
"3528",1660,577.3292253,598.958482,21.6292567,304.3816865,24.51380821,755.1007224,5093.222581,1415.245275,0,0.19242255,223.3596978,"5","6","5","8","7","7","5","3",8,"Lithocarpus glaber","A","S14",4,"Lithocarpus glaber S14","Lithocarpus glaber 4"
"3529",1660,598.958482,1389.537112,790.57863,499.2787906,27.37905852,1718.857723,10329.0858,1209.522989,0,2.355252012,351.7737113,"5","6","5","8","7","7","5","3",8,"Lithocarpus glaber","A","S14",5,"Lithocarpus glaber S14","Lithocarpus glaber 5"
"3530",1661,271.4336053,821.0866559,549.6530506,3.420409002,34.1453815,39.68695459,6.927211801,17.04942333,0.15393804,16.56593222,0.010602875,"6","5","4","5","6","5","3","1",8,"Rhus chinensis","A","S14",2,"Rhus chinensis S14","Rhus chinensis 2"
"3531",1661,821.0866559,1415.245275,594.1586191,8.122155837,140.864852,95.27319545,81.27928513,75.27793996,0.246300864,75.43843607,0,"6","5","4","5","6","5","3","1",8,"Rhus chinensis","A","S14",3,"Rhus chinensis S14","Rhus chinensis 3"
"3532",1662,17.04942333,75.27793996,58.22851663,34.1453815,39.68695459,0.865901475,271.4336053,10.37157545,16.56593222,0.010602875,87.32685099,"5","4","5","7","5","3","1","8",8,"Quercus fabri","A","S14",2,"Quercus fabri S14","Quercus fabri 2"
"3533",1662,75.27793996,102.29654,27.01860004,140.864852,95.27319545,19.04983245,821.0866559,132.3867144,75.43843607,0,278.6718347,"5","4","5","7","5","3","1","8",8,"Quercus fabri","A","S14",3,"Quercus fabri S14","Quercus fabri 3"
"3534",1662,102.29654,113.9785523,11.6820123,755.1007224,125.7893698,49.35638408,1415.245275,679.0014523,223.3596978,0,2634.319688,"5","4","5","7","5","3","1","8",8,"Quercus fabri","A","S14",4,"Quercus fabri S14","Quercus fabri 4"
"3535",1662,191.4508162,210.1183561,18.6675399,2874.77125,56.73386465,104.8914562,1647.620539,3569.005352,570.7577203,0,9828.449055,"5","4","5","7","5","3","1","8",8,"Quercus fabri","A","S14",6,"Quercus fabri S14","Quercus fabri 6"
"3536",1663,10.37157545,132.3867144,122.01513895,39.68695459,0.865901475,0.021991149,17.04942333,5.203105753,0.010602875,87.32685099,0.103672558,"4","5","3","6","4","1","8","2",8,"Lithocarpus glaber","A","S14",2,"Lithocarpus glaber S14","Lithocarpus glaber 2"
"3537",1663,132.3867144,679.0014523,546.6147379,95.27319545,19.04983245,0.087964594,75.27793996,7.187963991,0,278.6718347,0.103672558,"4","5","3","6","4","1","8","2",8,"Lithocarpus glaber","A","S14",3,"Lithocarpus glaber S14","Lithocarpus glaber 3"
"3538",1663,679.0014523,1524.621591,845.6201387,125.7893698,49.35638408,0,102.29654,15.56643452,0,2634.319688,2.751642465,"4","5","3","6","4","1","8","2",8,"Lithocarpus glaber","A","S14",4,"Lithocarpus glaber S14","Lithocarpus glaber 4"
"3539",1663,3569.005352,5348.998125,1779.992773,56.73386465,104.8914562,0,191.4508162,0,0,9828.449055,0.952491623,"4","5","3","6","4","1","8","2",8,"Lithocarpus glaber","A","S14",6,"Lithocarpus glaber S14","Lithocarpus glaber 6"
"3540",1664,5.203105753,7.187963991,1.984858238,0.865901475,0.021991149,0.169331844,10.37157545,2.525840493,87.32685099,0.103672558,256.504757,"5","3","5","5","6","8","2","8",8,"Koelreuteria bipinnata","A","S14",2,"Koelreuteria bipinnata S14","Koelreuteria bipinnata 2"
"3541",1664,7.187963991,15.56643452,8.378470529,19.04983245,0.087964594,1.293079536,132.3867144,19.73312886,278.6718347,0.103672558,1425.620189,"5","3","5","5","6","8","2","8",8,"Koelreuteria bipinnata","A","S14",3,"Koelreuteria bipinnata S14","Koelreuteria bipinnata 3"
"3542",1664,15.56643452,15.58481284,0.0183783200000001,49.35638408,0,0,679.0014523,29.55233377,2634.319688,2.751642465,4148.555409,"5","3","5","5","6","8","2","8",8,"Koelreuteria bipinnata","A","S14",4,"Koelreuteria bipinnata S14","Koelreuteria bipinnata 4"
"3543",1665,3.315165648,3.78876074,0.473595092,0,0,3.386636881,0,9496.376114,0.952491623,13041.69892,4.587510672,"3","5","2","4","8","2","8","2",8,"Quercus fabri","A","S14",6,"Quercus fabri S14","Quercus fabri 6"
"3544",1666,3087.55726,3762.421627,674.864367,0,1.382300768,13.58974442,29.55233377,9569.764975,4148.555409,0.388772091,1.315541924,"5","2","4","6","8","8","2","6",8,"Schima superba","A","S14",4,"Schima superba S14","Schima superba 4"
"3545",1666,3762.421627,9496.376114,5733.954487,0,3.110176727,0,19.10166873,12875.60308,7526.4706,1.619883712,2.191692845,"5","2","4","6","8","8","2","6",8,"Schima superba","A","S14",5,"Schima superba S14","Schima superba 5"
"3546",1666,9496.376114,13621.3966,4125.020486,0,3.386636881,0,3.315165648,28533.9551,13041.69892,4.587510672,1.389212271,"5","2","4","6","8","8","2","6",8,"Schima superba","A","S14",6,"Schima superba S14","Schima superba 6"
"3547",1667,9569.764975,12875.60308,3305.838105,1.382300768,13.58974442,346.8294728,3087.55726,601.8191967,0.388772091,1.315541924,28.15259717,"2","4","6","8","2","2","6","6",8,"Schima superba","A","S14",4,"Schima superba S14","Schima superba 4"
"3548",1667,12875.60308,28533.9551,15658.35202,3.110176727,0,568.314111,3762.421627,1404.576868,1.619883712,2.191692845,33.34898777,"2","4","6","8","2","2","6","6",8,"Schima superba","A","S14",5,"Schima superba S14","Schima superba 5"
"3549",1668,222.7340104,601.8191967,379.0851863,9.593481486,114.0574848,35.6564483,3398.534092,0,2.104867078,7.735386511,0.046181412,"4","6","6","8","2","6","6","5",8,"Cyclobalanopsis glauca","A","S14",3,"Cyclobalanopsis glauca S14","Cyclobalanopsis glauca 3"
"3550",1668,601.8191967,1404.576868,802.7576713,13.58974442,346.8294728,68.67128842,9569.764975,0,1.315541924,28.15259717,0.061575216,"4","6","6","8","2","6","6","5",8,"Cyclobalanopsis glauca","A","S14",4,"Cyclobalanopsis glauca S14","Cyclobalanopsis glauca 4"
"3551",1668,1404.576868,2863.189818,1458.61295,0,568.314111,110.8212517,12875.60308,0,2.191692845,33.34898777,0.11545353,"4","6","6","8","2","6","6","5",8,"Cyclobalanopsis glauca","A","S14",5,"Cyclobalanopsis glauca S14","Cyclobalanopsis glauca 5"
"3552",1670,0.15393804,0.246300864,0.092362824,344.8212097,6.927211801,271.4336053,0,16.56593222,111.188818,19.18060125,0,"8","5","7","7","3","7","6","1",8,"Lithocarpus glaber","A","S14",2,"Lithocarpus glaber S14","Lithocarpus glaber 2"
"3553",1670,0.19242255,2.355252012,2.162829462,5093.222581,577.3292253,1415.245275,0,223.3596978,238.3636793,163.8343023,0,"8","5","7","7","3","7","6","1",8,"Lithocarpus glaber","A","S14",4,"Lithocarpus glaber S14","Lithocarpus glaber 4"
"3554",1671,16.56593222,75.43843607,58.87250385,6.927211801,271.4336053,17.04942333,0.15393804,0.010602875,19.18060125,0,56.13868992,"5","7","6","5","1","6","1","7",8,"Cyclobalanopsis myrsinifolia","A","S14",2,"Cyclobalanopsis myrsinifolia S14","Cyclobalanopsis myrsinifolia 2"
"3555",1671,75.43843607,223.3596978,147.92126173,81.27928513,821.0866559,75.27793996,0.246300864,0,119.3459633,0,182.2369176,"5","7","6","5","1","6","1","7",8,"Cyclobalanopsis myrsinifolia","A","S14",3,"Cyclobalanopsis myrsinifolia S14","Cyclobalanopsis myrsinifolia 3"
"3556",1671,223.3596978,351.7737113,128.4140135,577.3292253,1415.245275,102.29654,0.19242255,0,163.8343023,0,497.5929334,"5","7","6","5","1","6","1","7",8,"Cyclobalanopsis myrsinifolia","A","S14",4,"Cyclobalanopsis myrsinifolia S14","Cyclobalanopsis myrsinifolia 4"
"3557",1671,351.7737113,570.7577203,218.984009,598.958482,1209.522989,113.9785523,2.355252012,0,181.8605155,0,335.9786081,"5","7","6","5","1","6","1","7",8,"Cyclobalanopsis myrsinifolia","A","S14",5,"Cyclobalanopsis myrsinifolia S14","Cyclobalanopsis myrsinifolia 5"
"3558",1671,570.7577203,937.5266461,366.7689258,1389.537112,1647.620539,191.4508162,0,0,156.8921876,0,0,"5","7","6","5","1","6","1","7",8,"Cyclobalanopsis myrsinifolia","A","S14",6,"Cyclobalanopsis myrsinifolia S14","Cyclobalanopsis myrsinifolia 6"
"3559",1673,87.32685099,278.6718347,191.34498371,17.04942333,10.37157545,5.203105753,0.010602875,0.103672558,56.13868992,0.852471167,0,"6","5","4","1","2","7","6","3",8,"Schima superba","A","S14",2,"Schima superba S14","Schima superba 2"
"3560",1673,278.6718347,2634.319688,2355.6478533,75.27793996,132.3867144,7.187963991,0,0.103672558,182.2369176,0.710392639,0,"6","5","4","1","2","7","6","3",8,"Schima superba","A","S14",3,"Schima superba S14","Schima superba 3"
"3561",1673,2634.319688,5289.808605,2655.488917,102.29654,679.0014523,15.56643452,0,2.751642465,497.5929334,6.398795917,0,"6","5","4","1","2","7","6","3",8,"Schima superba","A","S14",4,"Schima superba S14","Schima superba 4"
"3562",1673,5289.808605,9828.449055,4538.64045,113.9785523,1524.621591,15.58481284,0,2.099369291,335.9786081,5.156924341,0,"6","5","4","1","2","7","6","3",8,"Schima superba","A","S14",5,"Schima superba S14","Schima superba 5"
"3563",1673,9828.449055,13147.65008,3319.201025,191.4508162,3569.005352,0,0,0.952491623,0,0,0,"6","5","4","1","2","7","6","3",8,"Schima superba","A","S14",6,"Schima superba S14","Schima superba 6"
"3564",1674,0.103672558,2.751642465,2.647969907,132.3867144,7.187963991,19.73312886,278.6718347,1425.620189,0.710392639,0,0,"5","4","6","8","8","6","3","4",8,"Cyclobalanopsis glauca","A","S14",3,"Cyclobalanopsis glauca S14","Cyclobalanopsis glauca 3"
"3565",1674,0.952491623,1.26998883,0.317497207,3569.005352,0,3.315165648,9828.449055,13041.69892,0,0,0,"5","4","6","8","8","6","3","4",8,"Cyclobalanopsis glauca","A","S14",6,"Cyclobalanopsis glauca S14","Cyclobalanopsis glauca 6"
"3566",1675,4148.555409,7526.4706,3377.915191,15.56643452,29.55233377,3087.55726,2.751642465,0.388772091,0,0,46.16668579,"4","6","8","2","2","3","4","2",8,"Schima superba","A","S14",4,"Schima superba S14","Schima superba 4"
"3567",1675,13041.69892,17962.34432,4920.6454,0,3.315165648,9496.376114,0.952491623,4.587510672,0,0,78.37645352,"4","6","8","2","2","3","4","2",8,"Schima superba","A","S14",6,"Schima superba S14","Schima superba 6"
"3568",1676,0.388772091,1.619883712,1.231111621,29.55233377,3087.55726,9569.764975,4148.555409,1.315541924,0,46.16668579,0.316672539,"6","8","8","8","6","4","2","3",8,"Cyclobalanopsis glauca","A","S14",4,"Cyclobalanopsis glauca S14","Cyclobalanopsis glauca 4"
"3569",1676,4.587510672,6.220353454,1.632842782,3.315165648,9496.376114,28533.9551,13041.69892,1.389212271,0,78.37645352,0,"6","8","8","8","6","4","2","3",8,"Cyclobalanopsis glauca","A","S14",6,"Cyclobalanopsis glauca S14","Cyclobalanopsis glauca 6"
"3570",1677,1.315541924,2.191692845,0.876150921,3087.55726,9569.764975,601.8191967,0.388772091,28.15259717,46.16668579,0.316672539,356.2534653,"8","8","2","2","6","2","3","2",8,"Quercus fabri","A","S14",4,"Quercus fabri S14","Quercus fabri 4"
"3571",1678,28.15259717,33.34898777,5.1963906,9569.764975,601.8191967,0,1.315541924,0.061575216,0.316672539,356.2534653,624.9884425,"8","2","2","6","5","3","2","8",8,"Quercus fabri","A","S14",4,"Quercus fabri S14","Quercus fabri 4"
"3572",1678,33.34898777,45.3809342,12.03194643,12875.60308,1404.576868,0,2.191692845,0.11545353,0,749.0342284,903.1104985,"8","2","2","6","5","3","2","8",8,"Quercus fabri","A","S14",5,"Quercus fabri S14","Quercus fabri 5"
"3573",1679,31.66725395,111.188818,79.52156405,4.137084826,0,0.207816354,20.58371507,3.946625771,0.402555829,68.27371987,1.125946807,"5","7","5","4","6","6","8","8",8,"Rhus chinensis","A","S14",1,"Rhus chinensis S14","Rhus chinensis 1"
"3574",1679,238.3636793,324.7130532,86.3493739,492.6017281,0,0.19242255,0.106185832,163.8343023,0.015786503,1946.354094,829.6325734,"5","7","5","4","6","6","8","8",8,"Rhus chinensis","A","S14",4,"Rhus chinensis S14","Rhus chinensis 4"
"3575",1679,324.7130532,329.3394411,4.6263879,717.0746591,0,2.355252012,0,181.8605155,0.094719019,3192.059198,1339.673282,"5","7","5","4","6","6","8","8",8,"Rhus chinensis","A","S14",5,"Rhus chinensis S14","Rhus chinensis 5"
"3576",1680,119.3459633,163.8343023,44.488339,0,0.246300864,75.43843607,238.5646921,0,553.9482361,217.8707072,1.036725576,"7","5","3","7","1","8","8","2",8,"Quercus fabri","A","S14",3,"Quercus fabri S14","Quercus fabri 3"
"3577",1688,356.2534653,749.0342284,392.7807631,1.315541924,28.15259717,0.061575216,0.316672539,624.9884425,860.8655021,226.6271309,5.881061448,"6","6","5","3","8","8","2","4",8,"Cyclobalanopsis glauca","A","S14",4,"Cyclobalanopsis glauca S14","Cyclobalanopsis glauca 4"
"3578",1688,749.0342284,1353.814573,604.7803446,2.191692845,33.34898777,0.11545353,0,903.1104985,1959.576272,228.5115956,0,"6","6","5","3","8","8","2","4",8,"Cyclobalanopsis glauca","A","S14",5,"Cyclobalanopsis glauca S14","Cyclobalanopsis glauca 5"
"3579",1690,217.8707072,829.6325734,611.7618662,238.5646921,119.3459633,0,553.9482361,1.036725576,84.05209408,0.043196899,8.380002054,"7","6","1","8","2","5","2","6",8,"Schima superba","A","S14",3,"Schima superba S14","Schima superba 3"
"3580",1693,2063.096855,2695.402165,632.30531,497.5929334,6.398795917,0,0.356256607,0,182.9773517,0,0.087964594,"7","6","3","3","7","3","3","3",8,"Lithocarpus glaber","A","S14",4,"Lithocarpus glaber S14","Lithocarpus glaber 4"
"3581",1693,2695.402165,6390.110434,3694.708269,335.9786081,5.156924341,0,1.099557429,0,193.1427601,0,0.45741589,"7","6","3","3","7","3","3","3",8,"Lithocarpus glaber","A","S14",5,"Lithocarpus glaber S14","Lithocarpus glaber 5"
"3582",1697,226.6271309,228.5115956,1.8844647,0.316672539,356.2534653,624.9884425,860.8655021,5.881061448,0.123150432,455.2717534,6707.975444,"3","2","8","8","4","5","8","8",8,"Cyclobalanopsis glauca","A","S14",4,"Cyclobalanopsis glauca S14","Cyclobalanopsis glauca 4"
"3583",1697,228.5115956,590.015644,361.5040484,0,749.0342284,903.1104985,1959.576272,0,0.107756628,1003.456109,10298.63081,"3","2","8","8","4","5","8","8",8,"Cyclobalanopsis glauca","A","S14",5,"Cyclobalanopsis glauca S14","Cyclobalanopsis glauca 5"
"3584",1707,455.2717534,1003.456109,548.1843556,860.8655021,226.6271309,5.881061448,0.123150432,6707.975444,668.3373946,5.129631755,127.27605,"8","2","4","5","8","6","2","6",8,"Schima superba","A","S14",4,"Schima superba S14","Schima superba 4"
"3585",1707,1003.456109,2976.532747,1973.076638,1959.576272,228.5115956,0,0.107756628,10298.63081,477.5417183,6.220353454,113.9785523,"8","2","4","5","8","6","2","6",8,"Schima superba","A","S14",5,"Schima superba S14","Schima superba 5"
"3586",1712,3.779728661,27.29180078,23.512072119,17.59291886,0.175929189,0.087964594,0,0.865901475,0,0,0.069115038,"3","3","3","5","5","5","3","2",4,"Cyclobalanopsis glauca","A","S16",1,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 1"
"3587",1712,27.29180078,273.695552,246.40375122,178.8144273,0,0,0,23.4755511,0,0,0,"3","3","3","5","5","5","3","2",4,"Cyclobalanopsis glauca","A","S16",2,"Cyclobalanopsis glauca S16","Cyclobalanopsis glauca 2"
"3588",1713,0.865901475,23.4755511,22.609649625,0.175929189,0.087964594,0,3.779728661,1.649336143,0,0.069115038,11.23767327,"3","3","3","2","3","3","2","2",4,"Lithocarpus glaber","A","S16",1,"Lithocarpus glaber S16","Lithocarpus glaber 1"
"3589",1714,1.649336143,9.618928387,7.969592244,0.087964594,0,0,0.865901475,3.800070474,0.069115038,11.23767327,0,"3","3","3","5","3","2","2","2",4,"Cyclobalanopsis myrsinifolia","A","S16",1,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 1"
"3590",1714,9.618928387,76.26530326,66.646374873,0,0,0,23.4755511,34.1918378,0,40.33510443,0,"3","3","3","5","3","2","2","2",4,"Cyclobalanopsis myrsinifolia","A","S16",2,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 2"
"3591",1715,3.800070474,34.1918378,30.391767326,0,0,0.110269902,1.649336143,0.095033178,11.23767327,0,0,"3","3","1","3","2","2","2","1",4,"Cyclobalanopsis myrsinifolia","A","S16",1,"Cyclobalanopsis myrsinifolia S16","Cyclobalanopsis myrsinifolia 1"
